url
https://www.vinted.fr/catalog?search_text=serpente%20eau%20pokemon&price_from=50.0&currency=EUR&order=newest_first&brand_ids[]=191646
https://www.vinted.fr/catalog?search_text=ire%20foudre%20pokemon&price_from=50.0&currency=EUR&order=newest_first&brand_ids[]=191646
https://www.vinted.fr/catalog?search_text=ETB%20151%20pokemon&price_from=50.0&currency=EUR&order=newest_first&brand_ids[]=191646
https://www.vinted.fr/catalog?search_text=chef%20de%20fer&order=newest_first&price_from=50&currency=EUR&brand_ids[]=191646
https://www.vinted.fr/catalog?search_text=vert%20de%20fer%20&brand_ids[]=191646&order=newest_first&price_from=50&currency=EUR
https://www.vinted.fr/catalog?search_text=roc%20de%20fer&brand_ids[]=191646&order=newest_first&price_from=20&currency=EUR
https://www.vinted.fr/catalog?search_text=feu%20per%C3%A7ant&brand_ids[]=191646&order=newest_first&price_from=50&currency=EUR
